Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,DIS,RAD,dist_between_centroids,Similarity_Centroid
Nahoon.River,South Africa,Afrotropic,27.69350011,-32.84383584,593.8094701,17.94711818,252.4655649,3.973262072,85.95810978,10,2.266571389,0.434627336,0.210469983,0.826125401
Naivasha,Kenya,Afrotropic,36.42129939,-0.526982759,3465.936086,14.2385319,89.53013166,2.337846398,98.96368865,1,2.770410174,0.599698952,0.566463148,0.638380802
Naka.Ibaraki,Japan,Palearctic,140.1565031,36.72086917,3152.855203,11.72554008,818.2200783,69.44086647,96.26981796,8,15.90126102,0.535542652,0.109191088,0.901557911
Nakdong,South Korea,Palearctic,128.4872444,36.04189296,23300.18342,11.42051926,939.549533,58.28438187,94.2718456,110,27.93368897,0.825659958,0.336788561,0.748061458
Nam.chon,South Korea,Palearctic,128.4578927,38.3349909,64.3748973,10.8447097,888.5955063,1.689056039,99.92349011,30,8.924,0.842738844,0.576248594,0.634417695
Namadagas.Ara,Sri Lanka,Indo-Malay,81.57164421,6.518122685,107.7740703,27.22607411,101.6750796,2.139389724,99.83051988,28,1.317,0.742950108,0.335389419,0.748845233
Namak,Iran,Palearctic,50.29074055,34.90012302,92386.91256,13.48801413,949.5815974,10.82466269,97.77440148,15,7.630153053,0.915619717,0.214379324,0.82346593
Namakada.Aru,Sri Lanka,Indo-Malay,81.72675383,7.558634546,22.95091405,28.10303038,147.4981329,3.374859512,99.5212,28,10.06,0.835273433,0.335389419,0.748845233
Nambari,Japan,Palearctic,136.7376835,34.31382197,7.70450374,15.50719703,746.3038441,62.14790154,99.92549639,4,19.658,0.597517962,0.237553418,0.808045928
Nambucca,Australia,Australasia,152.7636702,-30.69991206,1308.516813,17.94908301,378.2877988,2.233936042,99.92459467,41,3.699908332,0.491070928,0.693395816,0.590529391
Namdae,South Korea,Palearctic,129.3524231,36.72070164,147.6025306,11.23304401,901.8878886,9.85035789,99.93491449,26,2.716,0.742374805,0.561934192,0.640231839
Namorona,Madagascar,Afrotropic,47.68663577,-21.41512443,2078.621713,20.87133519,248.1392466,0.574006155,99.94697609,1,23.26406847,0.674206114,0.957159002,0.51094469
Namsang.chon,South Korea,Palearctic,126.9384067,34.63059643,86.48089954,13.20079862,879.003363,9.537025809,99.84049128,31,6.981,0.775836374,0.56114702,0.640554661
Namsen,Norway,Palearctic,12.97441735,64.68334546,6229.994498,1.779912173,707.2705497,0.304175362,97.89551196,6,30.57850403,0.861724499,0.288702599,0.775974225
Nandu,China,Indo-Malay,109.9683034,19.48161582,7104.775555,23.81322888,377.956829,3.322113842,94.84028777,93,47.04013829,0.915268118,0.291896655,0.774055724
Nanliujiang,China,Indo-Malay,109.7013486,22.22630422,9344.902057,21.65443294,576.0987923,4.975376725,95.80630631,80,43.09196503,0.789704913,0.180785365,0.846893965
Nansen.sui,South Korea,Palearctic,128.6673543,35.21978978,116.2591023,13.36709858,876.3558413,121.638588,95.92113948,19,2.142,0.80861244,0.555296332,0.642964289
Napa,United States,Nearctic,-122.366243,38.3803032,1106.748122,14.81917175,503.0260651,50.17652035,93.88731748,12,8.796020034,0.922089843,0.101345642,0.907980167
Naposta.Grande,Argentina,Neotropic,-62.13993636,-38.40243726,1295.687149,14.35795692,550.3435051,1.400172353,99.44006945,9,1.469040419,0.618726347,0.572765681,0.635822623
Naracoorte.creek,Australia,Australasia,141.0015188,-36.81747448,919.5366455,14.49562721,415.0870494,0.280709624,92.26766308,2,0.019421785,1,0.329515208,0.752153863
Narcea,Spain,Palearctic,-6.03340283,43.21688193,4914.218525,10.51495958,479.9113182,10.07853913,96.93693308,8,16.7870402,0.778563446,0.147952767,0.87111598
Narmada,India,Indo-Malay,77.45717117,22.44406181,95806.12815,25.84890935,465.0854717,3.846385062,95.57217563,96,114.4399005,0.985154101,0.20961519,0.826709195
Narrabeen.lakes,Australia,Australasia,151.2652851,-33.7143494,66.46004919,17.38624029,365.5303146,72.20037651,97.67759732,12,3.289,0.399763103,0.364203541,0.733028445
Nass,Canada,Nearctic,-129.1048066,56.16810932,19924.2532,1.035231958,750.2629573,0.024947826,99.99601953,26,86.39153837,0.889016132,0.201554316,0.832255344
Nassau,United States,Nearctic,-81.67081261,30.56117118,1109.138929,20.16141265,587.3957973,32.69246721,99.91579384,59,3.296786799,0.25329926,0.315889031,0.7599425
Natanebi,Georgia,Palearctic,42.01162607,41.86999206,672.8664675,11.47656101,649.8398222,2.019680738,99.91330903,21,10.5201907,0.675342981,0.193079508,0.838167107
Natori,Japan,Palearctic,140.6731216,38.26122269,813.8915085,10.2717608,855.3590204,57.69013119,91.15231052,2,7.274176901,0.604182919,0.241817834,0.805271089
Nay.Aru,Sri Lanka,Indo-Malay,80.75288003,9.080297593,292.8184246,27.63159721,175.0565639,1.970090032,99.06084143,28,3.03619344,0.860952441,0.335389419,0.748845233
Nazas,Mexico,Nearctic,-104.3068608,25.42620302,46214.95852,17.55328174,432.4506261,1.85683611,96.64739984,24,5.482182623,0.954118485,0.243926084,0.803906287
Neches,United States,Nearctic,-94.41322558,31.79007355,27241.16535,18.28290129,733.9846628,11.69304681,91.65340314,107,39.32067098,0.711886896,0.325201086,0.75460246
Negro.Argentina,Argentina,Neotropic,-69.47370187,-39.29258487,118307.2841,10.46703546,539.8419259,0.389408596,97.04030997,20,109.2993408,0.807165229,0.394657885,0.717021723
Negro.Uruguay,Uruguay,Neotropic,-55.95039552,-32.56369936,71031.68158,17.66118227,472.9437258,0.656491891,97.31635856,132,57.60722558,0.457147098,0.714108424,0.583393668
Nehoue,New Caledonia,Australasia,164.2890323,-20.44052023,205.9714254,23.29457849,219.5915288,2.11431098,99.94793575,2,2.505,0.768676868,1.038608791,0.490530603
Neka,Iran,Palearctic,53.9664885,36.57346222,1875.446654,12.154663,887.09496,4.571189344,99.59293229,24,0.870207533,0.918160945,0.158344389,0.863301113
Nelson,Canada,Nearctic,-101.902177,51.41751779,1019864.883,1.594006186,1276.079039,1.236175224,96.97158203,97,37.25226827,0.184710299,0.065057601,0.938916354
Nene,United Kingdom,Palearctic,-0.536239084,52.44114339,2274.51691,9.558183899,475.1668022,53.13702106,97.59532706,23,9.053835935,0.615076173,0.175046989,0.851029797
Nerang,Australia,Australasia,153.3082429,-28.10178727,486.0308416,18.90076462,363.7900954,12.6999898,84.36601043,6,4.637285846,0.590260477,0.606952744,0.622295835
Neretva,Bosnia and Herzegovina,Palearctic,17.90948755,43.30953935,13097.69684,10.01733244,681.3528635,3.574283838,95.94935974,16,20.2136238,0.779028824,0.159403096,0.862512791
Ness,United Kingdom,Palearctic,-4.73986804,57.18065634,1861.299074,6.643860479,406.8702282,1.778896868,88.9515549,10,21.11062967,0.487898628,0.178507503,0.848530873
Nestos,Bulgaria,Palearctic,24.01595404,41.56776854,6216.856991,8.843705374,717.581103,5.300564528,90.03877481,32,8.883813039,0.788225004,0.114856218,0.896976654
Neto,Italy,Palearctic,16.77146938,39.26086168,947.5530598,12.55241104,604.6547078,10.98785663,87.1175242,7,4.041212614,0.864336932,0.063260404,0.940503376
Neuse,United States,Nearctic,-78.13164439,35.6169828,11703.26149,15.6429953,771.8141866,30.43106222,95.41959407,93,18.93353618,0.559272682,0.326675399,0.753763883
Neva,Russia,Palearctic,31.95419838,60.7146168,280259.6319,3.212692206,946.940432,1.297997653,98.87187045,43,55.35506445,0.443161943,0.210578276,0.826051499
New.Caledonia.un,New Caledonia,Australasia,164.7353583,-20.82597026,365.1038601,22.31634685,231.4739007,2.11431098,99.9612531,10,4.963854031,0.767479727,0.803026823,0.554622919
New.River,New Zealand,Australasia,171.254567,-42.54769952,155.0125336,11.32799862,330.2049807,0.44798483,99.83433402,15,8.006337817,0.351665183,0.454507395,0.68751799
Neyyar,India,Indo-Malay,77.15152931,8.465438749,485.8097227,26.61007545,91.55528973,12.02479506,86.87619615,37,6.070176241,0.873674452,0.408452484,0.709999103
Ngakoroa,New Zealand,Australasia,174.950937,-37.13881425,219.2456363,14.29666401,334.9573386,3.625843167,95.20721388,10,5.426,0.611477987,0.411924629,0.708253103
Ngaruroro,New Zealand,Australasia,176.4785102,-39.48994581,3333.278166,11.24389176,381.5129257,2.637983203,99.83643352,15,12.39076715,0.291264997,0.445996765,0.691564479
Nicholson.Leichhardt,Australia,Australasia,138.8984613,-18.81928286,83816.12159,26.05111711,422.7810262,0.057931302,98.70778721,63,5.357419441,0.961004452,0.740803074,0.574447515
Nickerie,Suriname,Neotropic,-56.72406224,5.110076929,9942.2834,26.63160365,64.4690177,0.090590969,99.91213186,122,46.53296826,0.565765565,0.552156264,0.644265029
Niemen,Lithuania,Palearctic,24.82901413,54.44470537,95961.80321,6.125141702,816.8516698,3.628556132,97.69130588,45,27.10642771,0.696241545,0.157830141,0.863684546
Nikshahr,Iran,Palearctic,60.15307399,26.0743223,4953.062091,25.4112751,555.3459902,0.565964989,99.93633553,9,3.967018583,0.993557928,0.537775337,0.650290049
Nile,Sudan,Afrotropic,30.89859831,14.95309677,3270917.198,25.59644499,364.4950529,0.776347548,99.36901526,175,57.52472399,0.857821955,0.63925091,0.610034738
Nilwala.Ganga,Sri Lanka,Indo-Malay,80.53752893,6.15811192,1036.923124,26.16740053,53.91998105,14.29341578,99.52404921,53,15.74118129,0.744551759,0.311655766,0.762395154
Nishibetsu,Japan,Palearctic,144.8731901,43.42857882,441.9639455,6.746821727,912.7696842,6.494470239,99.84442362,2,7.660574043,0.812887236,0.071381959,0.93337394
Nisqually,United States,Nearctic,-122.2405781,46.84445184,1883.670919,8.430313442,508.8409491,21.30964661,95.64416834,27,23.57219405,0.748345135,0.176550411,0.849942332
Nissan,Sweden,Palearctic,13.23485319,57.01614657,1313.502844,6.292159237,661.8114328,5.430462122,95.65782568,16,17.19980204,0.349015212,0.127274299,0.887095537
Nith,United Kingdom,Palearctic,-3.893392254,55.25738257,1238.109461,7.620410394,410.6890866,38.03682423,99.10385448,13,17.21234024,0.438961924,0.077385488,0.928172888
Niyangolle.Ela,Sri Lanka,Indo-Malay,81.42457298,7.798381841,249.0738176,27.78710386,150.9944723,3.374859512,97.24604929,28,4.097771493,0.811953249,0.335389419,0.748845233
Noce,Italy,Palearctic,15.79734674,40.06437942,315.9353806,12.5985481,608.2034409,10.56728649,98.55697367,4,3.45009584,0.846571603,0.070968677,0.933734125
Norrstrom,Sweden,Palearctic,16.19798378,59.65236143,23208.84151,5.505205381,757.5455703,12.28453541,99.78930895,26,13.53198279,0.367273923,0.111362519,0.899796406
North.West.Bay,Australia,Australasia,147.2086625,-42.98883801,113.8891955,10.08245015,308.1674103,2.493178725,99.87097546,10,1.238,0.551248602,0.514218585,0.660406635
Noun,Morocco,Palearctic,-9.70439003,29.03234656,6850.034703,18.40941118,457.159258,0.73403196,99.7396569,5,1.664195363,0.976152706,0.754343047,0.570013944
Nouvelle,Canada,Nearctic,-66.52531494,48.34724614,1175.491555,1.54161992,1098.148597,0.50445395,99.99246021,5,9.171188221,0.951747287,0.188107297,0.841674824
Novo,Brazil,Neotropic,-40.90314541,-20.79388766,770.6690096,21.79310498,209.3372484,14.30089211,99.85315324,62,3.936711301,0.724716773,0.27441683,0.784672626
Nueces,United States,Nearctic,-99.24627416,28.79146654,43508.32449,20.89144087,668.2098984,3.99719125,97.26918944,66,2.923765846,0.791907127,0.189267595,0.840853652
Ob,Russia,Palearctic,74.25501722,56.95647205,2747266.616,-0.225869244,1331.508582,0.735169113,99.09330343,45,128.0670938,0.637229912,0.066695698,0.937474485
Obongje,South Korea,Palearctic,126.7288478,36.84816577,101.9451985,11.6678939,1004.218519,15.00964975,99.66017102,40,2.107,0.844011976,0.138822316,0.878100109
Ochlockonee,United States,Nearctic,-84.33363829,30.72530958,5655.682658,19.21407949,635.1300818,9.013900042,96.06978702,79,16.78877015,0.440612581,0.394699941,0.717000102
Oconnor.creek,New Zealand,Australasia,172.1735039,-41.39266323,189.4881052,10.50708477,341.231505,0.421096697,99.93886847,9,9.012,0.373993603,0.484700085,0.673536703
Odet,France,Palearctic,-4.020168054,48.03463573,720.0644778,11.44315097,415.1724387,7.819541812,99.67429273,8,9.678051308,0.780982036,0.163415442,0.859538187
Odra,Poland,Palearctic,16.86352135,51.81765964,118991.636,8.276860003,725.0909881,12.73928618,97.66696955,49,19.7942443,0.467347937,0.097105243,0.911489583
Oehwang.gang,South Korea,Palearctic,129.3182507,35.48569349,117.043287,14.03604034,824.6138865,76.24979019,98.33823324,13,2.055,0.755094991,0.566523336,0.638356274
Ogeechee,United States,Nearctic,-82.0646883,32.64774931,11547.46596,18.13387727,686.737087,8.54067266,99.67540815,75,17.32698984,0.586713821,0.15481148,0.865942206
Ogooue,Gabon,Afrotropic,12.39887939,-0.323170923,216303.6873,24.25831194,95.89609528,0.358110107,99.9864021,257,124.3034753,0.634092573,0.53347835,0.652112239
Ohau,New Zealand,Australasia,175.3193006,-40.6885305,218.8220358,11.11592845,335.5199628,4.754751265,99.82745233,13,7.219,0.526860457,0.504433113,0.6647022
Ohinetamatea,New Zealand,Australasia,169.8619079,-43.50868528,119.8915582,10.12666232,350.0592889,0.020543613,99.96402326,13,19.94421918,0.39539412,0.424424347,0.702037986
Oirase,Japan,Palearctic,141.0967473,40.53880706,1072.109975,8.260659388,892.2555119,17.54425097,99.79291355,6,10.50930872,0.592510742,0.314807676,0.76056751
Oiratiti,New Zealand,Australasia,177.4520975,-38.03584588,104.7019882,12.81049784,346.6010851,0.509041943,99.8636125,8,3.729,0.375616256,0.563554404,0.639568407
Okari,New Zealand,Australasia,171.533933,-41.86206083,196.577634,11.16746575,322.8217962,0.112372026,99.9509305,12,10.376,0.361115062,0.470021573,0.680262126
Okavango,Botswana,Afrotropic,21.48654134,-19.64598367,671267.595,21.83937625,374.7907399,0.098147873,99.82644818,111,8.690172026,0.837866107,0.257566274,0.79518672
Okchon,South Korea,Palearctic,127.2223292,34.59133845,57.14715444,13.67451928,874.8147012,12.20229626,99.83706578,19,8.506,0.782954399,0.637873352,0.610547817
Okku.josuji,South Korea,Palearctic,126.644744,35.91324218,41.24798517,12.88559317,943.3113807,34.35796595,99.88313784,34,4.877,0.808817355,0.123048969,0.890433122
Okkye.josuji,South Korea,Palearctic,128.9754734,37.58930763,151.0411357,10.88662878,904.9572751,7.984212995,92.9753699,24,3.879,0.780597978,0.577247634,0.63401585
Oktong.josuji,South Korea,Palearctic,126.5626598,36.30993328,52.48437198,12.23262909,949.595551,15.00964952,99.94278805,26,1.715,0.833149171,0.087377374,0.919643929
Okuru,New Zealand,Australasia,169.0718627,-44.00677823,277.6637268,8.426831083,390.8265533,0.081997015,99.94368771,4,20.17868494,0.467971838,0.661301236,0.601937793
Oldfield,Australia,Australasia,120.5585266,-33.53461313,2392.590578,16.38500224,379.3610815,0.041373781,99.92514674,5,0.308676849,0.989696283,0.614820298,0.619263952
Olifants,South Africa,Afrotropic,19.39150384,-31.81890751,46462.06143,17.23497614,467.6845799,0.338298067,98.04056258,11,3.224669735,0.865537005,0.33054031,0.751574374
Olyuje,South Korea,Palearctic,126.6538687,34.65846911,50.16089658,13.19666668,874.5179129,9.527025938,99.90435,35,6.291,0.774814651,0.127771976,0.886704069
Omanawa,New Zealand,Australasia,176.0289748,-37.85506878,457.4567524,12.19977712,360.115266,3.310063481,96.97227657,12,9.17577896,0.51823179,0.387035914,0.720961865
Ombrone,Italy,Palearctic,11.38259528,43.05743582,3634.275784,13.53181707,628.7320606,32.44186544,99.66229909,8,10.1149905,0.705011993,0.100765971,0.908458316
Omono,Japan,Palearctic,140.5097565,39.46730535,4765.058623,9.239373,945.1494173,24.31334066,96.02031311,9,26.53331408,0.763037832,0.147746002,0.871272911
Ong,South Korea,Palearctic,126.6565073,36.26135703,259.5733889,11.7135141,949.5912313,15.00964975,81.83286384,46,4.048115945,0.838174933,0.145013528,0.873352127
Ooyodo,Japan,Palearctic,131.1060003,31.91902235,2189.001279,14.92626776,758.4859908,18.74180079,96.01151554,22,25.70291894,0.713015133,0.318325131,0.758538221
Opihi,New Zealand,Australasia,170.9200024,-44.11010541,2379.142249,9.39383161,411.173682,0.456543922,99.7087913,13,6.211963827,0.586581698,0.478249789,0.676475659
Orange,South Africa,Afrotropic,22.42089102,-27.41312734,987410.4627,18.15821793,514.9852918,1.34284538,96.89612988,18,8.15857414,0.779947301,0.265619954,0.790126607
Orari,New Zealand,Australasia,171.1226929,-43.92489681,822.8969897,8.931730547,421.7136709,0.612982616,99.80478498,12,11.0007116,0.534362767,0.473710594,0.67855928
Orb,France,Palearctic,3.046270875,43.54919047,1570.646743,12.53629938,578.065723,16.14802909,95.71027279,26,11.0985756,0.79358551,0.128145442,0.886410531
Oreti,New Zealand,Australasia,168.3734316,-45.9056826,3450.760471,9.336997492,358.2176642,0.976261213,99.81693323,13,15.16223965,0.412847234,0.473946429,0.678450709
Orinoco,Colombia,Neotropic,-67.91232734,5.69260807,934561.2185,25.78513549,69.69892891,1.039013892,99.54422874,1110,528.4332738,0.794016131,0.52938648,0.653856964
Orkla,Norway,Palearctic,9.910742573,62.80980818,3329.025308,1.714043009,637.731541,0.816808611,96.1567947,6,29.89816698,0.88339424,0.288702599,0.775974225
Orne,France,Palearctic,-0.306700713,48.83819913,2944.816825,10.44298414,484.2039082,10.40918112,96.96671104,20,13.01728137,0.731158741,0.041010667,0.96060495
Oruawharo,New Zealand,Australasia,174.4890763,-36.21960191,206.8787964,14.75510037,302.9953919,21.7120049,99.80218774,7,5.72,0.659530181,0.321377522,0.756785993
Osip,South Korea,Palearctic,129.2645839,36.39390605,382.7580255,11.31634033,910.4232624,9.850357771,99.65631274,32,3.332668476,0.693542541,0.589807801,0.629006852
Otaki,New Zealand,Australasia,175.2660102,-40.85182316,344.6178885,9.775960951,344.5675483,4.754751384,99.90893219,10,8.959734713,0.522444673,0.416957176,0.705737631
Ouameni,New Caledonia,Australasia,165.9784697,-21.81610811,176.5216252,22.37053443,247.9290242,2.297934294,99.96207664,11,1.976,0.591208791,0.413569555,0.707428932
Oued.Seybouse,Algeria,Palearctic,7.409709993,36.28666934,6408.213316,15.37194799,670.6740222,8.516141534,91.85730877,5,3.353856477,0.867879617,0.6602949,0.602302639
Oulujoki,Finland,Palearctic,28.44974108,64.59866226,26726.36233,1.214939237,968.0299448,0.434224933,97.8894105,26,23.77246679,0.365448788,0.146207151,0.872442646
Oum.er.Rbia,Morocco,Palearctic,-6.786065617,32.35230321,38409.18773,15.61392499,640.2808003,2.71360749,95.3814513,11,7.421183013,0.905473958,0.131081935,0.884109249
Ouse,United Kingdom,Palearctic,0.05237648,52.29050252,8214.183466,9.752228813,480.6896215,66.50685978,99.0741961,30,8.404867401,0.60767087,0.084302605,0.922251773
Owaka,New Zealand,Australasia,169.5534728,-46.39979129,185.3258101,9.565389816,325.9035715,0.299971998,99.76049096,8,3.917405558,0.403720357,0.380678996,0.724281316
Owens,United States,Nearctic,-118.3630555,37.19283022,9100.705398,8.925657055,752.1388263,0.586516142,94.65328558,3,7.863563831,0.845151303,0.351258109,0.740051063
Oymapinar,Turkey,Palearctic,31.68202519,37.0767641,2669.856889,11.00966525,742.2914623,4.784776032,95.1512923,32,4.689201766,0.942971202,0.146474939,0.872238865
Padreco,Brazil,Neotropic,-42.76245808,-22.90955298,288.6248227,22.64241993,211.7298466,10.76472867,99.23012779,15,3.79214817,0.68885978,0.424546703,0.701977687
